"Christie_murder_is_announced" "Christie_murder_of_rodger_ackroyd" "Christie_the_ABC_murders" "Francis_dead_cert" "Francis_odds_against" "M.Westmacott_giants_bread" "Stout_black_orchids" "Stout_right_to_die" "Stout_the_silent_speaker"
"chocolate" 0.00352174678640606 0.00411709004075919 0 0.00114347135032532 0.00242615393946746 0.00375273245832122 0 0 0
"cleaning" 0.0105652403592182 0 0.00385564466378779 0.00228694270065064 0.00242615393946746 0 0 0 0.00132292631300437
"clumsy" 0 0 0 0.00114347135032532 0.00242615393946746 0.00469091557290152 0.00173463546635675 0 0
"clung" 0 0 0 0.00114347135032532 0.00242615393946746 0.00469091557290152 0.00173463546635675 0 0
"comma" 0 0 0 0 0 0 0.00346927093271349 0.0130696988367968 0
"commanded" 0 0.00411709004075919 0 0.00114347135032532 0 0 0.00346927093271349 0 0.00661463156502183
"commit" 0 0.00411709004075919 0 0.00114347135032532 0 0.000938183114580304 0.00173463546635675 0 0.00661463156502183
"companion" 0 0 0 0.00114347135032532 0 0.00469091557290152 0.00173463546635675 0.00186709983382811 0.00132292631300437
"competent" 0 0 0 0.00114347135032532 0 0.00187636622916061 0 0 0.00793755787802619
"complicated" 0 0 0.00771128932757557 0.00228694270065064 0.00121307696973373 0 0 0.00186709983382811 0.0039687789390131
"concentrated" 0 0 0 0.00343041405097595 0.00121307696973373 0 0.00346927093271349 0.00186709983382811 0.00264585262600873
"concentrating" 0.00352174678640606 0 0 0.00457388540130127 0 0 0 0.00373419966765623 0.00264585262600873
"concrete" 0 0 0 0.00114347135032532 0.00121307696973373 0.00187636622916061 0.00173463546635675 0.00186709983382811 0.0039687789390131
"constantly" 0 0 0 0.00228694270065064 0.00242615393946746 0.000938183114580304 0 0 0.00529170525201746
"corned" 0 0 0 0 0 0 0.013877083730854 0 0.00132292631300437
"counting" 0 0 0 0.00114347135032532 0.00242615393946746 0 0.00520390639907024 0.00186709983382811 0.00264585262600873
"courses" 0 0 0 0 0.00970461575786984 0 0 0.00186709983382811 0
"crashed" 0 0 0 0.00457388540130127 0.00242615393946746 0.00281454934374091 0 0 0
"crept" 0 0 0 0 0.00242615393946746 0.00656728180206213 0 0 0
"cromwell" 0 0 0 0 0.0109176927276036 0 0 0 0
"crossly" 0.00352174678640606 0 0.00771128932757557 0.00228694270065064 0.00485230787893492 0 0 0 0
"dais" 0 0 0 0 0 0.00281454934374091 0 0 0.00793755787802619
"damaged" 0 0 0 0 0.00727846181840238 0 0.00173463546635675 0 0.00264585262600873
"dances" 0 0 0 0 0 0.00750546491664243 0.00173463546635675 0 0
"darned" 0 0 0 0.00114347135032532 0 0 0.00693854186542698 0.00560129950148434 0.00132292631300437
"dash" 0 0 0 0.00228694270065064 0.00121307696973373 0.00281454934374091 0 0 0.0039687789390131
"defense" 0 0 0 0 0 0 0.00173463546635675 0.0130696988367968 0.00132292631300437
"delight" 0.00352174678640606 0 0 0.00114347135032532 0.00363923090920119 0.00187636622916061 0.00346927093271349 0 0
"depend" 0.00352174678640606 0.00411709004075919 0 0 0.00121307696973373 0.00187636622916061 0 0.00186709983382811 0.0039687789390131
"depths" 0 0 0 0.00228694270065064 0.00121307696973373 0.00469091557290152 0.00173463546635675 0 0
"deserved" 0.00352174678640606 0 0 0.00343041405097595 0 0.000938183114580304 0 0.00373419966765623 0.00264585262600873
"design" 0 0 0 0.00457388540130127 0.00242615393946746 0.000938183114580304 0 0.00186709983382811 0.00132292631300437
"desperately" 0 0 0 0.00343041405097595 0.00121307696973373 0.00469091557290152 0 0 0
"directors" 0 0 0 0 0.00485230787893492 0 0 0 0.00661463156502183
"discovery" 0.00352174678640606 0.00823418008151838 0.00385564466378779 0.00114347135032532 0.00121307696973373 0 0.00346927093271349 0 0.00132292631300437
"distinction" 0 0 0 0 0.00242615393946746 0.00187636622916061 0.00173463546635675 0 0.00529170525201746
"ditch" 0 0 0 0.00571735675162659 0.00242615393946746 0 0 0.00186709983382811 0.00132292631300437
"doctors" 0 0 0 0 0.00485230787893492 0.00469091557290152 0 0 0
"doubled" 0 0 0 0 0.00121307696973373 0.00187636622916061 0.00346927093271349 0.00560129950148434 0.00132292631300437
"downwards" 0 0 0 0.00457388540130127 0.00485230787893492 0.000938183114580304 0 0 0
"dreamed" 0 0.00823418008151838 0 0.00228694270065064 0.00242615393946746 0.00281454934374091 0 0 0
"drower" 0 0 0.0347008019740901 0 0 0 0 0 0
"drugs" 0 0.00411709004075919 0.0154225786551511 0.00343041405097595 0.00121307696973373 0 0 0 0
"earned" 0 0.00411709004075919 0 0 0.00363923090920119 0 0 0.00186709983382811 0.00529170525201746
"ease" 0 0 0 0.00228694270065064 0.00363923090920119 0.00281454934374091 0.00173463546635675 0 0
"egg" 0 0.00411709004075919 0 0.00114347135032532 0.00121307696973373 0.00281454934374091 0.00173463546635675 0.00186709983382811 0.00132292631300437
"elegant" 0 0 0 0.00343041405097595 0.00121307696973373 0.00281454934374091 0 0.00373419966765623 0
"emotional" 0 0 0 0 0 0.00656728180206213 0.00346927093271349 0 0
"exercise" 0 0 0 0.00228694270065064 0.00121307696973373 0.00187636622916061 0.00346927093271349 0.00186709983382811 0.00132292631300437
"exhibits" 0 0 0 0 0 0 0.0121424482644972 0 0.00264585262600873
"exposed" 0 0 0 0.00114347135032532 0 0.000938183114580304 0.00520390639907024 0.00186709983382811 0.0039687789390131
"extended" 0 0 0 0.00228694270065064 0 0 0.00867317733178373 0.00186709983382811 0.00132292631300437
"extension" 0 0 0 0.00343041405097595 0 0 0.00346927093271349 0.00560129950148434 0.00132292631300437
"factory" 0 0 0 0 0.00242615393946746 0.00187636622916061 0 0.00746839933531246 0.00132292631300437
"farm" 0.00704349357281212 0.00823418008151838 0.00771128932757557 0.00343041405097595 0 0 0 0 0
"fate" 0 0.00411709004075919 0 0.00343041405097595 0.00363923090920119 0 0 0.00186709983382811 0.00132292631300437
"favourite" 0 0 0 0.00343041405097595 0.00485230787893492 0.00187636622916061 0 0 0
"feared" 0 0.00411709004075919 0 0.00343041405097595 0 0.00375273245832122 0 0 0.00132292631300437
"feeding" 0.00704349357281212 0 0 0 0.00242615393946746 0.00469091557290152 0 0 0
"feels" 0 0.00411709004075919 0.00385564466378779 0 0.00121307696973373 0.00281454934374091 0.00173463546635675 0 0.00264585262600873
"fiercely" 0 0 0 0.00343041405097595 0.00121307696973373 0.00281454934374091 0.00346927093271349 0 0
"files" 0 0 0 0.00114347135032532 0.00727846181840238 0 0 0.00186709983382811 0.00132292631300437
"films" 0.00352174678640606 0 0 0.00114347135032532 0.00727846181840238 0.000938183114580304 0 0 0
"financial" 0 0.00823418008151838 0 0.00114347135032532 0.00363923090920119 0.00281454934374091 0 0 0
"finds" 0 0.00823418008151838 0.00771128932757557 0.00114347135032532 0.00121307696973373 0.000938183114580304 0 0 0.00264585262600873
"flag" 0 0 0 0.00228694270065064 0.00485230787893492 0.00281454934374091 0 0 0
"flicker" 0 0 0 0.00343041405097595 0.00363923090920119 0.000938183114580304 0.00173463546635675 0 0.00132292631300437
"folder" 0 0 0 0.00571735675162659 0.00121307696973373 0 0.00520390639907024 0 0
"fools" 0 0 0 0 0.00485230787893492 0.00187636622916061 0.00173463546635675 0.00186709983382811 0.00132292631300437
"footsteps" 0 0.0123512701222776 0 0 0.00363923090920119 0 0 0.00373419966765623 0.00132292631300437
"forwards" 0.00352174678640606 0 0.00385564466378779 0.00800429945227722 0 0 0 0 0
"foundation" 0 0 0 0 0.00849153878813611 0.000938183114580304 0 0 0.00132292631300437
"france" 0.00352174678640606 0 0 0 0 0.00656728180206213 0 0 0.00132292631300437
"frequently" 0 0.00823418008151838 0 0 0 0.00187636622916061 0 0.00560129950148434 0.00264585262600873
"fruit" 0 0 0.00771128932757557 0.00228694270065064 0.00242615393946746 0.00187636622916061 0 0 0.00132292631300437
"fumigating" 0 0 0 0 0 0 0.0156117191972107 0 0
"fuss" 0 0 0 0.00114347135032532 0.00363923090920119 0.00469091557290152 0 0 0
"galloping" 0 0 0 0.00800429945227722 0.00121307696973373 0.000938183114580304 0 0 0
"gay" 0 0 0 0 0.00242615393946746 0.00562909868748182 0 0 0.00132292631300437
"gem" 0 0 0 0.00228694270065064 0.00849153878813611 0 0 0 0
"glaring" 0 0 0 0.00228694270065064 0 0 0.00693854186542698 0.00186709983382811 0.00264585262600873
"glen" 0 0 0.0347008019740901 0 0 0 0 0 0
"goddam" 0 0 0 0 0 0 0 0.00560129950148434 0.00793755787802619
"goggled" 0 0 0 0.00114347135032532 0.00242615393946746 0 0.00346927093271349 0.00373419966765623 0.00264585262600873
"government" 0 0 0 0 0 0.00187636622916061 0 0 0.00926048419103056
"gown" 0 0 0 0.00228694270065064 0.00363923090920119 0.00375273245832122 0 0 0
"grace" 0 0 0 0.00343041405097595 0.00121307696973373 0.00187636622916061 0 0.00186709983382811 0.00264585262600873
"greetings" 0 0 0 0 0 0.000938183114580304 0.00693854186542698 0.00186709983382811 0.0039687789390131
"grimly" 0 0 0 0 0.00242615393946746 0.00187636622916061 0.00346927093271349 0 0.0039687789390131
"gruffly" 0 0 0 0 0 0.00375273245832122 0.00693854186542698 0 0.00132292631300437
"halted" 0 0 0 0.00114347135032532 0 0 0.00867317733178373 0.00186709983382811 0.00264585262600873
"harmless" 0 0 0 0.00228694270065064 0.00727846181840238 0.000938183114580304 0 0 0
"hauled" 0 0 0 0.00228694270065064 0.00363923090920119 0.000938183114580304 0 0 0.0039687789390131
"holes" 0.00704349357281212 0 0 0.00343041405097595 0.00242615393946746 0 0.00173463546635675 0 0.00132292631300437
"honestly" 0 0.00411709004075919 0 0.00228694270065064 0 0.00281454934374091 0.00173463546635675 0.00186709983382811 0.00132292631300437
"hopelessly" 0 0.00411709004075919 0 0.00114347135032532 0.00242615393946746 0.00469091557290152 0 0 0
"horrid" 0 0 0 0 0.00121307696973373 0.00750546491664243 0 0 0
"household" 0 0.0164683601630368 0 0.00114347135032532 0 0 0.00346927093271349 0 0.00264585262600873
"housemaid" 0 0.020585450203796 0 0 0 0.00375273245832122 0 0 0
"hullo" 0 0 0 0 0.00363923090920119 0.00562909868748182 0 0 0
"hurrying" 0.00352174678640606 0 0.00385564466378779 0.00114347135032532 0.00363923090920119 0.00281454934374091 0 0 0
"hurting" 0 0 0.00385564466378779 0.00343041405097595 0.00242615393946746 0 0 0 0.0039687789390131
"ice" 0 0 0 0.00114347135032532 0.00121307696973373 0.00187636622916061 0.00346927093271349 0.00373419966765623 0.00132292631300437
"ideal" 0 0 0 0 0.00121307696973373 0.00187636622916061 0.00173463546635675 0.00373419966765623 0.0039687789390131
"ignoring" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.00693854186542698 0 0.00264585262600873
"imagination" 0 0.00411709004075919 0 0.00343041405097595 0.00121307696973373 0.00187636622916061 0.00173463546635675 0 0.00132292631300437
"immediate" 0 0 0 0.00114347135032532 0.00242615393946746 0.00187636622916061 0 0 0.00529170525201746
"increased" 0 0 0 0.00228694270065064 0.00242615393946746 0.00187636622916061 0 0 0.0039687789390131
"inquiringly" 0 0.00411709004075919 0 0 0 0.00750546491664243 0 0 0
"insurance" 0 0 0 0.00114347135032532 0.00727846181840238 0 0.00173463546635675 0 0.00132292631300437
"intelligence" 0 0.00823418008151838 0 0.00228694270065064 0 0.00281454934374091 0 0.00186709983382811 0.00132292631300437
"jail" 0 0 0 0 0.00242615393946746 0 0.00346927093271349 0.00560129950148434 0.00264585262600873
"jewels" 0 0 0 0 0.00242615393946746 0.00656728180206213 0 0 0
"jews" 0 0 0 0 0 0.00844364803122273 0 0 0
"judo" 0 0 0 0.00457388540130127 0.00606538484866865 0 0 0 0
"knocking" 0 0 0 0.00228694270065064 0.00485230787893492 0.000938183114580304 0.00173463546635675 0 0.00132292631300437
"krayes" 0 0 0 0 0.0109176927276036 0 0 0 0
"ladder" 0 0 0 0 0.00970461575786984 0.000938183114580304 0 0 0
"laughter" 0 0.00411709004075919 0 0.00228694270065064 0.00121307696973373 0.00375273245832122 0.00173463546635675 0 0
"lean" 0 0 0 0.00228694270065064 0.00121307696973373 0 0.00173463546635675 0.00186709983382811 0.00529170525201746
"leant" 0 0.00411709004075919 0 0 0.00485230787893492 0.00375273245832122 0 0 0
"legion" 0 0 0.0308451573103023 0 0 0 0 0.00186709983382811 0
"licence" 0 0 0 0.00686082810195191 0.00242615393946746 0.000938183114580304 0 0 0
"lists" 0 0 0.00385564466378779 0.00343041405097595 0.00363923090920119 0.000938183114580304 0 0 0.00132292631300437
"literally" 0 0 0 0.00457388540130127 0.00242615393946746 0.000938183114580304 0 0.00186709983382811 0.00132292631300437
"longing" 0 0 0 0.00114347135032532 0 0.00656728180206213 0 0 0.00132292631300437
"lousy" 0 0 0 0 0 0 0.00520390639907024 0.00560129950148434 0.0039687789390131
"loyalty" 0.00704349357281212 0 0 0 0.00121307696973373 0.000938183114580304 0 0.00560129950148434 0.00264585262600873
"luxury" 0 0 0 0.00343041405097595 0 0.00562909868748182 0 0 0
"medicine" 0 0 0 0.00114347135032532 0.00363923090920119 0.000938183114580304 0.00693854186542698 0 0
"mervyn" 0 0 0 0.00228694270065064 0.00849153878813611 0 0 0 0
"messages" 0.00352174678640606 0 0 0.00571735675162659 0 0.00187636622916061 0 0 0.00132292631300437
"methods" 0 0.00823418008151838 0 0 0 0.00281454934374091 0.00693854186542698 0 0
"mob" 0 0 0 0.00228694270065064 0 0.000938183114580304 0.00693854186542698 0 0.00264585262600873
"moss" 0 0 0 0 0 0.000938183114580304 0.013877083730854 0 0
"motives" 0 0.0123512701222776 0.00771128932757557 0.00114347135032532 0 0.000938183114580304 0 0.00186709983382811 0.00132292631300437
"mount" 0 0 0 0.00914777080260254 0.00121307696973373 0 0 0 0
"murmur" 0 0.00411709004075919 0 0.00228694270065064 0.00485230787893492 0 0 0.00186709983382811 0.00132292631300437
"nail" 0.00704349357281212 0 0 0 0.00485230787893492 0.000938183114580304 0.00173463546635675 0.00186709983382811 0
"nails" 0 0 0 0.00228694270065064 0.00485230787893492 0.00187636622916061 0.00173463546635675 0 0
"neatly" 0 0 0 0.00114347135032532 0.00485230787893492 0.000938183114580304 0.00346927093271349 0 0.00132292631300437
"neighbour" 0.00704349357281212 0.0164683601630368 0.00771128932757557 0 0 0.000938183114580304 0 0 0
"neighbours" 0.0140869871456242 0 0 0 0.00606538484866865 0 0 0 0
"newly" 0 0 0.00385564466378779 0.00686082810195191 0.00121307696973373 0.000938183114580304 0 0 0
"nicely" 0.00704349357281212 0 0 0.00114347135032532 0.00242615393946746 0.00281454934374091 0 0 0.00132292631300437
"nuisance" 0 0 0 0 0 0.00469091557290152 0.00346927093271349 0.00186709983382811 0.00132292631300437
"obediently" 0.0176087339320303 0 0 0 0 0.00375273245832122 0 0 0
"objection" 0 0 0 0 0.00121307696973373 0.00187636622916061 0.00346927093271349 0.00186709983382811 0.0039687789390131
"officially" 0.00352174678640606 0 0.00385564466378779 0 0.00121307696973373 0.000938183114580304 0.00346927093271349 0 0.0039687789390131
"original" 0 0 0 0.00114347135032532 0.00485230787893492 0.000938183114580304 0 0.00186709983382811 0.00264585262600873
"overnight" 0 0 0 0.00114347135032532 0.00970461575786984 0 0 0 0
"owed" 0 0.00411709004075919 0 0.00228694270065064 0.00121307696973373 0.00187636622916061 0.00346927093271349 0.00186709983382811 0
"pairs" 0 0.0123512701222776 0 0.00228694270065064 0.00121307696973373 0 0 0 0.0039687789390131
"panic" 0 0.00823418008151838 0 0.00114347135032532 0.00121307696973373 0.00187636622916061 0.00173463546635675 0 0.00264585262600873
"pardon" 0 0.00411709004075919 0 0.00114347135032532 0.00121307696973373 0.00375273245832122 0.00346927093271349 0 0
"parlourmaid" 0 0.0329367203260735 0 0 0 0.000938183114580304 0 0 0
"partridge" 0 0 0.0308451573103023 0 0 0 0.00173463546635675 0 0
"passenger" 0 0 0 0.00571735675162659 0.00363923090920119 0.000938183114580304 0 0 0
"passionate" 0 0 0 0.00228694270065064 0 0.00656728180206213 0 0 0
"payroll" 0 0 0 0 0.00242615393946746 0 0.00173463546635675 0.00186709983382811 0.00661463156502183
"pin" 0 0 0 0.00228694270065064 0.00485230787893492 0.000938183114580304 0.00173463546635675 0.00186709983382811 0
"politeness" 0 0.00823418008151838 0 0.00114347135032532 0.00363923090920119 0.00281454934374091 0 0 0
"political" 0.00352174678640606 0 0 0 0.00363923090920119 0.00281454934374091 0 0.00186709983382811 0.00132292631300437
"possession" 0 0 0 0 0 0.00375273245832122 0 0 0.00661463156502183
"primitive" 0 0 0 0.00686082810195191 0 0.000938183114580304 0.00346927093271349 0 0
"privacy" 0 0 0 0.00114347135032532 0.00363923090920119 0 0.00520390639907024 0 0.00264585262600873
"propped" 0 0 0 0.00228694270065064 0.00363923090920119 0 0.00346927093271349 0.00373419966765623 0
"pump" 0 0 0 0 0.0109176927276036 0 0 0 0
"quoted" 0 0.00411709004075919 0 0 0.00121307696973373 0.000938183114580304 0 0.0112025990029687 0
"rack" 0 0 0 0.00228694270065064 0 0 0.00173463546635675 0.00933549916914057 0.00132292631300437
"racket" 0 0 0 0.00914777080260254 0 0.000938183114580304 0 0 0
"rare" 0 0 0 0.00114347135032532 0.00849153878813611 0 0.00173463546635675 0 0
"rarely" 0 0 0 0.00114347135032532 0.00121307696973373 0 0.00520390639907024 0.00373419966765623 0.00264585262600873
"reasonably" 0 0 0 0.00228694270065064 0.00363923090920119 0.00281454934374091 0 0 0.00132292631300437
"receiving" 0 0 0 0.00457388540130127 0.00485230787893492 0.000938183114580304 0 0 0
"recognise" 0.0140869871456242 0 0.0192782233189389 0 0 0 0 0 0
"regularly" 0 0 0 0.00571735675162659 0.00485230787893492 0 0 0 0
"reject" 0 0 0 0 0.00121307696973373 0 0.00173463546635675 0.0130696988367968 0
"relationship" 0.00352174678640606 0 0.0154225786551511 0.00114347135032532 0.00121307696973373 0.000938183114580304 0 0.00186709983382811 0
"relax" 0 0 0 0.00457388540130127 0.00121307696973373 0.000938183114580304 0 0.00186709983382811 0.00264585262600873
"remain" 0 0.00411709004075919 0 0.00228694270065064 0.00121307696973373 0.00375273245832122 0.00173463546635675 0 0
"replaced" 0 0 0.00385564466378779 0 0.00242615393946746 0.00187636622916061 0.00173463546635675 0 0.0039687789390131
"resplendent" 0 0 0 0 0 0.00844364803122273 0 0 0
"responsibility" 0 0.00411709004075919 0 0 0.00121307696973373 0 0.00346927093271349 0 0.00661463156502183
"resumed" 0 0 0 0.00114347135032532 0 0.00187636622916061 0.00346927093271349 0.00186709983382811 0.0039687789390131
"roads" 0 0 0.00385564466378779 0.00686082810195191 0.00242615393946746 0 0 0 0
"rock" 0 0 0 0.00228694270065064 0.00606538484866865 0.000938183114580304 0.00173463546635675 0 0
"roland" 0 0 0 0 0.0109176927276036 0 0 0 0
"runners" 0 0 0 0.00571735675162659 0.00485230787893492 0 0 0 0
"sacrifice" 0 0 0 0 0 0.00656728180206213 0 0 0.00264585262600873
